"error_name","SurveyorID","Submission.Id","Quad","Tag","StemTag","Species","QX","QY","DBH","Status.2020","HOM","Status.2021","DWR","Crown.position","Dead.crown.position","Dead.DBH","Percentage.of.crown.intact","Percentage.of.crown.living","Lean.angle.if.greater.than.15.degrees","Lianas","FAD","Wounded.main.stem","Canker..swelling..deformity","Rotting.trunk","Notes.2021","Crown.thinning","Epicormic.growth","EABF","D.shaped.exit.hole.count","Crown.position...10.cm.DBH"
"unhealthy_but_wrong_status","BC","787757b2-c575-45a9-8311-637acd9002c3","319","32077","2","acru","11.2","3.4","128","DC","1.3","PD","False","1",NA,NA,0,0,90,"0","UP",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","787757b2-c575-45a9-8311-637acd9002c3","319","32081","1","frni","10.9","10.5","255","DS","1.3","PD","False","1",NA,NA,20,0,NA,"0","I",NA,NA,NA,NA,"5","0","W,VB,DE",3,NA
"unhealthy_but_wrong_status","BC","32cbb6e1-7a16-4899-92d0-438710b4f855","320","32098","1","caca","18.1","4.3","154","DS","1.3","PD","False","3",NA,NA,0,0,NA,"0","DF,R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","6db3fd49-520f-4813-8077-2d064fb77d97","322","32170","1","quru","10.6","6.9","437","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","R","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","6db3fd49-520f-4813-8077-2d064fb77d97","322","32177","1","quve","19.2","16.2","631","PD","1.3","PD","False","4",NA,NA,0,0,NA,"0","R,W","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","0db2a088-e9ad-4cba-9740-303e97431c7a","324","32281","1","litu","16.8","17.7","271","DS","1.3","PD","False","1",NA,NA,0,0,NA,"0","B","3",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","7dbae089-0511-431f-b08c-e81c3ee25d95","328","32398","1","litu","15.7","9.9","132","DS","1.3","PD","False","1",NA,NA,0,0,NA,"0","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","9902b4d6-f9ff-468a-aaa5-2bb25a33b31c","330","32486","1","caovl","3","14.2","514","PD","1.3","PD","False","3",NA,NA,30,0,NA,"0","R",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","490c5bbb-c222-4750-b098-8f949145e601","331","32508","1","litu","9.1","13.5","103","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","B","3",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","b7768755-33f3-4fab-8003-32ca9490647e","401","40038","1","frni","10.8","5.3","123","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","I","3",NA,NA,NA,"5","0","VB,W",NA,NA
"unhealthy_but_wrong_status","BC","2c83480b-e6fe-417e-b4d6-1e6df41c27f3","402","40111","1","fram","4.1","12","117","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","I",NA,NA,NA,NA,"5","0","W,VB",NA,"S"
"unhealthy_but_wrong_status","BC","6495a27a-95b3-4007-a6ba-2b9f43b2af13","403","40131","1","fram","5.2","1","635","DS","1.3","PD","False","4",NA,NA,40,0,NA,"0","I",NA,NA,NA,NA,"5","0","VB,W,DE",3,NA
"unhealthy_but_wrong_status","BC","9bd247b3-16f2-479b-90dc-446446db62f8","409","40599","1","ceca","0.9","5.9","131","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","UP","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","a7eaae26-f7ec-46c3-a6a4-34f5b10c413e","411","40853","1","fram","14.5","19","NA","A","1.3","PD","False","1",NA,NA,20,0,NA,"0","I",NA,NA,NA,NA,"5","0","W,DE,VB",1,NA
"unhealthy_but_wrong_status","BC","a7eaae26-f7ec-46c3-a6a4-34f5b10c413e","411","40853","2","fram","14.5","19","302","PD","1.3","PD","False","3",NA,NA,0,0,NA,"0","B,I,R","3",NA,"3",NA,"5","0","AS,VB,W,DE",7,NA
"unhealthy_but_wrong_status","BC","a9467770-d757-4bac-9ba3-2776fdadc6d4","413","40888","1","fram","14.2","3","163","DS","1.3","PD","False","1",NA,NA,50,0,NA,"0","I",NA,NA,NA,NA,"5","0","W,VB",NA,NA
"unhealthy_but_wrong_status","BC","a9467770-d757-4bac-9ba3-2776fdadc6d4","413","40891","1","fram","11.4","2.5","NA","PD","1.3","PD","False","3",NA,NA,0,0,NA,"0","I",NA,NA,"2",NA,"5","0","W,VB,DE",6,NA
"unhealthy_but_wrong_status","BC","a9467770-d757-4bac-9ba3-2776fdadc6d4","413","40927","1","frni","9.4","9.4","122","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","I",NA,NA,NA,NA,"5","0","VB,W,DE",2,NA
"unhealthy_but_wrong_status","BC","8c698cff-9c45-4757-85d0-7f94ebd89907","414","40952","1","caco","11.5","7.3","615","PD","1.3","PD","False","3",NA,NA,0,0,NA,"0","R",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","8feb52de-6aea-49ca-848a-22e5022edacb","415","41006","1","fram","17.3","14.5","NA","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","UP",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","bba5c606-e90a-4fa2-9cae-81759939c956","416","41032","1","fram","13.8","14.8","116","PD","1.3","PD","False","3",NA,NA,0,0,NA,"0","I",NA,NA,"3",NA,"5","0","W",NA,NA
"unhealthy_but_wrong_status","BC","d2c3b9b3-453c-426d-9cb6-94bbead7ff78","423","42226","1","litu","13.7","19.9","110","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","R",NA,"3",NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","053eeaa2-d8f0-4efd-affe-c5a4eae22477","424","42245","1","litu","3.6","6.4","171","PD","1.3","PD","False","1",NA,NA,5,0,NA,"0","DF,R",NA,NA,"2",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","7d1157cb-79fe-4995-a6ae-306cf5d17a5b","425","42285","1","ceca","1.6","7.7","115","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","R",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","7d1157cb-79fe-4995-a6ae-306cf5d17a5b","425","42304","1","quve","3.4","11.2","359","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","R",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","ee51ab07-7d65-40f6-8b40-2af7da7eb7aa","428","42389","1","qupr","1.2","5.1","387","A","1.3","A","False","1",NA,NA,80,80,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","825b2e18-f351-40fb-8980-c5d4a4486890","431","42557","1","quve","0.2","7.7","632","DS","1.3","PD","False","4",NA,NA,80,0,NA,"0","DF,R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","a49a8828-b322-48ad-86cb-14599b8671ba","432","42582","1","fagr","7.2","7.6","387","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","B,W,R","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","a49a8828-b322-48ad-86cb-14599b8671ba","432","42604","1","cagl","6.8","14.7","512","DS","1.3","PD","False","1",NA,NA,0,0,NA,"0","B,AN","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","e9c39561-4e0e-42c7-a952-6e40321ad6aa","501","50025","1","fram","11.1","11.3","NA","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","I",NA,NA,NA,NA,"5","0","W,VB",0,"S"
"unhealthy_but_wrong_status","BC","25c00a1f-a572-4b4d-9fe2-da16f1baa9b9","502","50162","1","fram","4.2","16","652","PD","1.3","PD","False","3",NA,NA,40,0,45,"0","I",NA,NA,NA,NA,"5","0","W,DE",10,NA
"unhealthy_but_wrong_status","BC","25c00a1f-a572-4b4d-9fe2-da16f1baa9b9","502","50202","1","fram","13","5.9","485","PD","1.3","PD","False","3",NA,NA,0,0,NA,"0","I",NA,NA,NA,NA,"5","0","VB,AS,W,DE",3,NA
"unhealthy_but_wrong_status","BC","8f45fc5b-4998-4ba1-be1e-52f3506e2fb2","509","50387","1","caca","2.5","4.8","119","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","R","2",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","8f45fc5b-4998-4ba1-be1e-52f3506e2fb2","509","50473","1","juni","13.9","15.7","326","AU","1.3","PD","False","1",NA,NA,0,0,NA,"0","UP","3",NA,"3","tree fell in road and was cut up, moved to side",NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","c227ad29-88d9-494f-894c-6a474638fa22","510","50479","1","fram","15.4","12.5","415","DS","1.3","PD","False","1",NA,NA,0,0,NA,"0","I","3",NA,"3",NA,"5","0","AS,W,DE",2,NA
"unhealthy_but_wrong_status","BC","c227ad29-88d9-494f-894c-6a474638fa22","510","50488","1","caco","19.6","19.4","354","PD","1.3","PD","False","3",NA,NA,0,0,NA,"0","B","3",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","2cd42b29-aa03-4c64-b46b-35383b7b951a","514","50638","1","litu","20","7.4","193","DS","1.4","PD","False","3",NA,NA,40,0,NA,"0","R,DF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","6ffc37b5-bc89-4213-bfc2-3ba32bb72b6c","516","50678","1","frni","19.9","6","160","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","I",NA,NA,"3",NA,"5","0","VB,W",NA,NA
"unhealthy_but_wrong_status","BC","c4b37e4f-5cd2-4944-a553-6fdc28aec9a5","518","52029","1","fram","4.1","0.5","309","DS","1.3","PD","False","3",NA,NA,40,0,NA,"0","I",NA,NA,NA,NA,"5","0","AS,DE,W",4,NA
"unhealthy_but_wrong_status","BC","78934c6f-3a21-421f-a0de-32e6bfc25c7c","519","52096","1","caca","1.5","13.6","100","A","1.3","A","False","1",NA,NA,100,85,NA,"0","W","2",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","a7e4aca2-e4ed-43fa-a6e2-842ad937f7f0","523","52237","1","litu","3.6","12.3","338","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","B","3",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","bf8ccddc-47f9-4bba-a2c6-caacb8153879","524","52246","1","litu","20","17.9","100","PD","1.3","PD","False","1",NA,NA,0,0,NA,NA,"B","3",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","3be4af69-1162-4af0-ab55-9e24279e5e41","526","52302","1","cato","19.7","16.2","228","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","DF,R","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","3be4af69-1162-4af0-ab55-9e24279e5e41","526","52304","1","cato","10.6","11.8","102","DS","1.3","PD","False","1",NA,NA,0,0,NA,"0","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","3be4af69-1162-4af0-ab55-9e24279e5e41","526","52307","1","litu","9.3","16.3","167","DS","1.3","PD","False","1",NA,NA,0,0,NA,"0","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","2a5d29bd-a292-4440-9675-421a49c575a2","527","52326","1","quru","13.7","16.5","271","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","2a5d29bd-a292-4440-9675-421a49c575a2","527","52330","1","qupr","5.9","10.6","406","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","UP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","389dcf1a-5f4a-4c2b-826b-039506bc33c9","528","52343","1","quru","16.2","2.4","397","PD","1.3","PD","False",NA,NA,NA,0,0,NA,"0","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","fae7f076-cc09-4e21-9556-efcb7458c88d","530","52389","1","caovl","7.1","9.1","304","DS","1.3","PD","False","1",NA,NA,20,0,NA,"0","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","fae7f076-cc09-4e21-9556-efcb7458c88d","530","52401","1","litu","8.3","16.4","143","DS","1.3","PD","False","1",NA,NA,40,0,NA,"0","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","2904b697-cbfa-4bac-b2a0-dfc8e252bbab","602","60023","1","qupr","14.3","2.3","172","DS","1.3","PD","False","1",NA,NA,0,0,NA,"0","R",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","401ce73b-9faf-49d1-9370-9cf5b01097b1","610","60407","1","cato","1","14","299","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","TR","c4579375-c5f2-4af3-8e62-ae49aac0ddad","613","60555","1","acru","19.8","9.7","287","AU","1.3","A","False","2",NA,NA,50,95,NA,"0","B","3",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","c3c3a239-ef00-4504-b105-3645fbf14c27","614","60455","1","frni","4.4","13.5","140","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","R,UP","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","c3c3a239-ef00-4504-b105-3645fbf14c27","614","60562","1","fagr","19","8.7","157","DS","1.3","PD","False","1",NA,NA,70,0,NA,"0","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","c3c3a239-ef00-4504-b105-3645fbf14c27","614","60570","1","caco","15.2","16.7","440","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","B,HS,R","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","052a5b07-fb00-4526-a134-25355745c398","616","60474","1","fram","1.6","9.6","300","AU","1.3","PD","False","1",NA,NA,0,0,NA,"0","B","3",NA,"3",NA,"5","0","AS,VB,W,DE",2,NA
"unhealthy_but_wrong_status","BC","052a5b07-fb00-4526-a134-25355745c398","616","60494","1","cato","10.5","10.4","241","DS","1.3","PD","False","3",NA,NA,40,0,NA,"0","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","052a5b07-fb00-4526-a134-25355745c398","616","60595","1","fram","16","3.1","411","DS","1.3","PD","False","3",NA,NA,40,0,NA,"0","I","3",NA,"2",NA,"5","0","AS,VB,DE",9,NA
"unhealthy_but_wrong_status","BC","291aaf45-8814-4af1-acd1-9fcaf338f36d","619","62100","1","cato","0.8","5.1","121","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","UP,CR","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","e89cf782-4b27-468e-be91-e9911f2cd0b0","620","62148","1","qual","10.4","14.8","350","DS","1.3","PD","False","3",NA,NA,50,0,NA,"0","R",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","ce7dfd13-8b0e-45ac-8273-6e6577f56e88","621","62172","1","cagl","11.3","9.1","213","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","UP","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","c5bd7df6-fd18-4e8a-bfb1-c26c039c8190","623","62241","2","litu","13.9","0.7","142","DS","1.3","PD","False","1",NA,NA,0,0,NA,"0","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","c5bd7df6-fd18-4e8a-bfb1-c26c039c8190","623","62253","1","cato","11.9","16.1","491","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","B,R","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","892555ab-a021-4623-907d-3947bd662498","624","62261","1","litu","4.7","4.9","157","PD","1.3","PD","False","1",NA,NA,NA,0,NA,"0","CR,R",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","892555ab-a021-4623-907d-3947bd662498","624","62266","1","cagl","2.1","4.7","101","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","892555ab-a021-4623-907d-3947bd662498","624","62267","1","cagl","18","5.2","244","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","R",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","89ca277a-7e1b-4e77-a200-be4609d8dc27","627","62342","1","litu","13.3","11.4","161","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","DF,R",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","89ca277a-7e1b-4e77-a200-be4609d8dc27","627","62348","1","cagl","14.9","19.8","236","DS","1.3","PD","False","1",NA,NA,70,0,NA,"0","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","ec2e5459-9d51-4860-96da-9ccdc0d08a1f","628","62369","1","cato","14","11.9","293","PD","1.3","PD","False",NA,NA,NA,0,0,NA,"0","R,UP",NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","ec2e5459-9d51-4860-96da-9ccdc0d08a1f","628","62373","1","qupr","14","12.4","286","A","1.3","A","False","2",NA,NA,100,80,NA,"0","R",NA,NA,"1",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","ec960fa1-9d2e-4446-8095-6cc96c2f25d6","630","62417","1","quve","8.9","17","958","DS","1.3","PD","False","3",NA,NA,40,0,NA,"0","R,W","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","0ba912e4-9e96-4476-99fb-b8b1f5c586c3","631","62440","1","quve","19","19.5","772","DS","1.3","PD","False","1",NA,NA,0,0,NA,"0","B,R","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","e559a48d-8271-4eb3-8b8e-e3d7ab395713","701","70208","1","fram","12.3","2","253","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","I,B","3",NA,NA,NA,"5","0","W,VB,DE",4,NA
"unhealthy_but_wrong_status","BC","ed63f198-3ee5-494d-b1c2-29cb13c80b6d","715","70601","1","qual","18.9","6.4","166","PD","1.3","PD","False",NA,NA,NA,0,0,NA,"0","B","3",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","404843ca-33b7-4ce4-b127-849cc4861227","717","72008","1","quru","5.3","5.9","594","PD","1.3","PD","False","3",NA,NA,40,0,NA,"0","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","404843ca-33b7-4ce4-b127-849cc4861227","717","72060","1","quve","2.5","16.6","568","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","3a3cc48b-eb29-4837-bf64-cd4f76c7df84","720","72142","1","quve","8.6","8.9","370","DS","1.3","PD","False","3",NA,NA,45,0,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","f9ee8d4e-650a-4c77-ac3c-7597d386fd32","722","72241","1","cagl","8.2","13.9","112","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","47597583-387e-4ca4-9712-a08d85a3a602","723","72254","1","litu","18.3","13.4","139","PD","1.3","PD","False",NA,NA,NA,0,0,NA,"0","CR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","491580a3-7fe1-4ae1-9b8b-80080d807204","724","72274","1","litu","9.8","5.8","165","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","B,R","3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","491580a3-7fe1-4ae1-9b8b-80080d807204","724","72282","1","litu","15.2","10.2","157","DS","1.3","PD","False","1",NA,NA,30,0,NA,"0","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","14e454e4-1674-4b3e-8ecc-bc904494e1dd","725","72307","1","litu","15.2","11.8","151","PD","1.3","PD","False","2",NA,NA,0,0,NA,"0","R,B","3",NA,"2",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","e6ba5ceb-9d8e-44d1-9cdd-21e5d2cc6ef6","727","72345","1","litu","15.1","3.6","191","PD","1.3","PD","False",NA,NA,NA,0,0,NA,"0","B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","9bdc32e7-9f74-46f1-92e5-6e7584386c4a","728","72359","1","cagl","8.7","9.5","120","DS","1.3","PD","False","1",NA,NA,30,0,NA,"0","DF,R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","bd4d5447-1222-463d-9b56-1988a0b6763d","801","80005","1","fram","1.9","12.4","714","PD","1.2","PD","False","4",NA,NA,30,0,NA,"0","I",NA,NA,NA,NA,"5","0","AS,VB,W,DE",20,NA
"unhealthy_but_wrong_status",NA,"223b1d04-8f5c-42b2-9c7b-ff5bad8c53d1","815","80573","1","cato","2.6","4.8","116","A","1.3","A","False","2",NA,NA,100,100,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"23f4a54c-6998-4b55-9f8b-01d59e665cfe","815","80573","1","cato","142.60001","284.79999","116","A","1.3","A","False","1",NA,NA,100,100,NA,"0","W","1",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"223b1d04-8f5c-42b2-9c7b-ff5bad8c53d1","815","80579","1","cagl","11.8","11.1","529","A","1.3","A","False","4",NA,NA,100,100,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"23f4a54c-6998-4b55-9f8b-01d59e665cfe","815","80579","1","cagl","151.8","291.10001","529","A","1.3","A","False","2",NA,NA,95,95,NA,"0","B","2",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"223b1d04-8f5c-42b2-9c7b-ff5bad8c53d1","815","80580","1","acru","19.8","10.2","332","A","1.3","A","False","3",NA,NA,100,100,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"23f4a54c-6998-4b55-9f8b-01d59e665cfe","815","80580","1","acru","159.8","290.20001","332","A","1.3","A","False","2",NA,NA,95,95,NA,"0","B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"223b1d04-8f5c-42b2-9c7b-ff5bad8c53d1","815","80582","1","prav","17.6","14.7","261","A","1.3","A","False","3",NA,NA,100,100,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"23f4a54c-6998-4b55-9f8b-01d59e665cfe","815","80582","1","prav","157.60001","294.70001","261","A","1.3","A","False","2",NA,NA,100,100,NA,"2","K",NA,"1",NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"23463380-182c-43a9-82de-4bdc2d12eb85","816","80694","1","juni","4.4","4.3","463","A","1.3","AU","False","4",NA,NA,90,90,NA,"0","AN",NA,NA,NA,"Heavy woodpecker activity, possible insect infection",NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"ee488b9e-3db5-4a7e-9475-23ebb6f223c5","816","80694","1","juni","144.39999","304.29999","463","A","1.3","A","False","3",NA,NA,90,90,NA,"0",NA,"1",NA,NA,"sapsucker holes",NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"62108cf2-7ff1-4a5e-a39e-9bb4062dff21","817","82039","1","nysy","10.7","11.9","112","A","1.3","A","False","1",NA,NA,100,100,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"bc26dc05-e609-490f-99b5-f5090c138b64","817","82039","1","nysy","150.7","331.89999","112","A","1.3","A","False","1",NA,NA,100,100,NA,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"0d92cbad-8db6-43ac-9d9a-4592c8ac1651","825","82284","1","quve","1.3","12","850","PD","1.3","PD","False","4",NA,NA,0,0,NA,"0","R",NA,NA,"2",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status",NA,"3a64a3be-a80b-4bec-93e5-a3fb3fa12bc4","916","90715","1","frni","167.10001","308.10001","NA","PD","1.3","PD","False","2",NA,NA,0,0,NA,"0","I",NA,NA,NA,NA,"5","0","DE,VB",4,NA
"unhealthy_but_wrong_status",NA,"f12e2ddd-bf96-4710-b354-3d41e9e16b74","917","92006","1","fram","166.3","321.39999","546","PD","1.3","PD","False","3",NA,NA,30,0,NA,"0","I",NA,NA,"2",NA,"5","0","DE,VB",18,"CD"
"unhealthy_but_wrong_status","BC","d9603e91-a9cf-4157-8428-be0318fe9a3c","921","92206","1","quru","2.4","17","220","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","UP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","d4d5297f-9035-45f5-9da2-2a73c5d1838d","924","92351","1","litu","0.5","5.4","146","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","d4d5297f-9035-45f5-9da2-2a73c5d1838d","924","92362","1","litu","18","7.2","346","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","d4d5297f-9035-45f5-9da2-2a73c5d1838d","924","92381","1","ceca","7.5","13","145","DS","1.3","PD","False",NA,NA,NA,0,0,NA,"0",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","7c43f851-c495-409e-b067-32f0546c3016","925","92384","1","litu","2.2","1.5","125","PD","1.3","PD","False","1",NA,NA,30,0,NA,"0","R",NA,NA,"2",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","bb020cc7-82c1-4037-8f9b-6c2c676379bb","926","92442","1","litu","0.8","13.4","192","PD","1.3","PD","False",NA,NA,NA,0,0,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","8a104c4f-88fd-4ff3-b276-5ed2ac12c14a","927","92455","1","caovl","18.7","13.6","119","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"unhealthy_but_wrong_status","BC","d00711fc-bf51-4213-be63-ebaf51c0ca0b","929","92501","1","litu","18.1","3.3","187","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
