"variable","survey_year","sp","estimate","LCI_95","UCI_95","N0","n_died","mean_timeint_yr"
"mortality_rates","2018","qufa",0,0,0,1,0,1.01848049281314
"mortality_rates","2019","qufa",0,0,0,1,0,1.0321697467488
"mortality_rates","2020","qufa",0,0,0,1,0,1.00205338809035
"mortality_rates","2021","qufa",100,100,100,1,1,0.843258042436687
"mortality_rates","2022","qufa",0,0,0,1,0,0.960985626283368
"mortality_rates","2013","qumi",0,0,0,4,0,4.74537987679671
"mortality_rates","2014","qumi",0,0,0,4,0,1.22313483915127
"mortality_rates","2015","qumi",0,0,0,4,0,0.795345653661875
"mortality_rates","2016","qumi",0,0,0,4,0,0.987679671457906
"mortality_rates","2017","qumi",32.1604478907583,0,100,3,1,1.04494638375542
"mortality_rates","2018","qumi",0,0,0,3,0,0.973762263289984
"mortality_rates","2019","qumi",0,0,0,2,0,1.01163586584531
"mortality_rates","2020","qumi",0,0,0,2,0,1.01711156741958
"mortality_rates","2021","qumi",55.7523881225441,0,100,2,1,0.850102669404518
"mortality_rates","2022","qumi",0,0,0,2,0,1.03353867214237
"mortality_rates","2013","qupr",0,0,0,234,0,4.68985649683802
"mortality_rates","2014","qupr",0,0,0,235,0,1.24897257780302
"mortality_rates","2015","qupr",0,0,0,230,0,0.787310656786596
"mortality_rates","2016","qupr",1.77960733026865,0.476643639604352,3.43348806395811,225,4,0.99896265875732
"mortality_rates","2017","qupr",2.23724102719438,0.536804190639846,4.01338362671462,218,5,1.02547582716375
"mortality_rates","2018","qupr",2.04570705126449,0,4.28890182377368,209,4,0.934930194629752
"mortality_rates","2019","qupr",2.87619310545756,0.769854656320898,5.58876415433961,201,6,1.03843547491836
"mortality_rates","2020","qupr",16.2297303363066,10.7783434034771,22.5733673150245,200,33,1.01824777549624
"mortality_rates","2021","qupr",9.67488555446911,5.34798793916444,14.1597749277882,190,18,0.978133218055405
"mortality_rates","2022","qupr",10.849872064968,5.58936548797071,15.5706417778834,176,20,1.05032356418393
"mortality_rates","2013","quru",0,0,0,368,0,4.71958604886468
"mortality_rates","2014","quru",0,0,0,369,0,1.23382098981839
"mortality_rates","2015","quru",0,0,0,362,0,0.788992629735934
"mortality_rates","2016","quru",0.562069194868087,0,1.52158624828158,357,2,0.996708060363091
"mortality_rates","2017","quru",3.60897830571745,1.88118657245615,5.4615332008642,351,13,1.02674864618739
"mortality_rates","2018","quru",1.84493507308899,0.642646616615616,3.3454513091614,343,6,0.947687493888726
"mortality_rates","2019","quru",1.42936809084755,0.30293540760201,2.6834713943976,334,5,1.04767876977052
"mortality_rates","2020","quru",9.40108281136954,6.36828075728228,12.668644284454,336,32,1.01372999576285
"mortality_rates","2021","quru",7.27217410597685,4.41123733805607,10.3544153005265,321,22,0.940345131252652
"mortality_rates","2022","quru",8.20002240474826,5.16742066889767,11.2613043916173,311,27,1.06148499794221
"mortality_rates","2013","quve",0,0,0,290,0,4.7270504378201
"mortality_rates","2014","quve",0,0,0,290,0,1.23665887795322
"mortality_rates","2015","quve",0,0,0,281,0,0.789689702124757
"mortality_rates","2016","quve",1.45040846566107,0.336308742992397,2.83647617798856,277,4,0.995579408792257
"mortality_rates","2017","quve",6.54610928472708,3.70590222515343,9.29240841147382,269,18,1.02298929541054
"mortality_rates","2018","quve",2.41751953977963,0.791127334455053,4.35421572775785,260,6,0.954035697362186
"mortality_rates","2019","quve",3.8074058875987,1.51603242875225,6.88570318086988,250,10,1.05163039014374
"mortality_rates","2020","quve",8.67924104354802,5.2249226580949,12.5464978594274,249,22,1.01884334050782
"mortality_rates","2021","quve",13.8332187099782,8.96263725181391,18.9987650550986,239,31,0.933103078936591
"mortality_rates","2022","quve",10.7332799069738,7.01320695099599,15.3030308349788,221,25,1.057305942437
"mortality_rates","2013","rops",0,0,0,4,0,4.71663244353183
"mortality_rates","2014","rops",0,0,0,5,0,1.22655715263518
"mortality_rates","2015","rops",0,0,0,5,0,0.801095140314853
"mortality_rates","2016","rops",33.7769347255807,0,100,3,1,0.983801049509468
"mortality_rates","2017","rops",0,0,0,3,0,0.987451517225645
"mortality_rates","2018","rops",0,0,0,3,0,0.993839835728953
"mortality_rates","2019","rops",0,0,0,2,0,1.01848049281314
"mortality_rates","2020","rops",50.2143575320571,0,100,2,1,0.993839835728953
"mortality_rates","2021","rops",0,0,0,2,0,1.00068446269678
"mortality_rates","2022","rops",48.546590543572,0,100,4,2,1.04312114989733
"mortality_rates","2013","saal",0,0,0,56,0,4.66040872201036
"mortality_rates","2014","saal",0,0,0,58,0,1.22547145318511
"mortality_rates","2015","saal",0,0,0,55,0,0.796615020845
"mortality_rates","2016","saal",10.1323125768426,2.55250808750719,18.6740809577632,50,5,0.986228610540726
"mortality_rates","2017","saal",4.33129037595084,0,11.0460529851041,47,2,0.982072902558725
"mortality_rates","2018","saal",4.42079426380683,0,11.5500262180592,47,2,0.961742904160659
"mortality_rates","2019","saal",2.14957734960682,0,6.93379983572449,45,1,1.0341775039927
"mortality_rates","2020","saal",12.4319004874237,3.79742201621391,23.2464002363704,47,6,1.02879112237319
"mortality_rates","2021","saal",18.4345462010083,9.32021940022228,27.2828875220115,44,8,0.984817372907722
"mortality_rates","2022","saal",15.8947120238421,5.52181230414203,27.1308136756449,41,7,1.08151783776565
"mortality_rates","2013","tiam",0,0,0,132,0,4.665048845747
"mortality_rates","2014","tiam",0,0,0,132,0,1.34917968182855
"mortality_rates","2015","tiam",0,0,0,129,0,0.781985366293661
"mortality_rates","2016","tiam",1.52591025536135,0,4.16090425926449,129,2,1.01616711501626
"mortality_rates","2017","tiam",0.756103374190464,0,3.44666868729037,128,1,1.03338894592745
"mortality_rates","2018","tiam",2.57065378042086,0,4.72717819099902,128,3,0.910677618069815
"mortality_rates","2019","tiam",1.50947163039941,0,4.52407434595118,123,2,1.07784511109998
"mortality_rates","2020","tiam",6.20953463050098,2.62370919398081,12.5264997412623,125,8,1.03170978781656
"mortality_rates","2021","tiam",2.77061823281876,0,5.54634052507876,124,3,0.871652204632267
"mortality_rates","2022","tiam",8.01818702295496,3.64657441686289,13.2983060096725,120,11,1.15033082363678
"mortality_rates","2013","ulam",0,0,0,12,0,4.62673967602099
"mortality_rates","2014","ulam",0,0,0,12,0,1.28313940223591
"mortality_rates","2015","ulam",0,0,0,11,0,0.805674817995147
"mortality_rates","2016","ulam",0,0,0,10,0,0.985352498288843
"mortality_rates","2017","ulam",22.4580729877291,0,50.7579481496213,9,2,0.988059928511674
"mortality_rates","2018","ulam",0,0,0,9,0,0.943037493345502
"mortality_rates","2019","ulam",0,0,0,7,0,1.00987581891073
"mortality_rates","2020","ulam",0,0,0,8,0,1.08042436687201
"mortality_rates","2021","ulam",0,0,0,7,0,0.895277207392197
"mortality_rates","2022","ulam",26.1652804988522,0,63.6363431752636,7,2,1.10922069032952
"mortality_rates","2013","ulru",0,0,0,132,0,4.7054321448572
"mortality_rates","2014","ulru",0,0,0,132,0,1.18426565449153
"mortality_rates","2015","ulru",0,0,0,118,0,0.804533695286488
"mortality_rates","2016","ulru",7.6112438127984,2.68185152655169,14.9750762668793,107,8,0.981609063053727
"mortality_rates","2017","ulru",23.8507129545994,14.1765525176947,33.7855306474588,96,23,1.00519050878394
"mortality_rates","2018","ulru",4.89818942865603,1.014308116598,10.4416189792041,86,4,0.948346942998583
"mortality_rates","2019","ulru",2.51611261174328,0,6.16585620655969,78,2,1.01932290843995
"mortality_rates","2020","ulru",9.8784153400935,4.3868148824257,17.3308786915781,86,9,1.06279547299556
"mortality_rates","2021","ulru",17.2461520726493,8.86391746752061,24.7692048073237,80,13,0.936789869952088
"mortality_rates","2022","ulru",17.4765133757085,9.14805799249849,25.4361394205124,71,13,1.05283859212772
"mortality_rates","2013","vipr",0,0,0,10,0,4.71676933607118
"mortality_rates","2014","vipr",0,0,0,12,0,1.18069815195072
"mortality_rates","2015","vipr",0,0,0,12,0,0.803787360255533
"mortality_rates","2016","vipr",0,0,0,12,0,0.989276751083733
"mortality_rates","2017","vipr",16.4443438525542,0,37.2729777668984,12,2,1.01483002509697
"mortality_rates","2018","vipr",8.51556786733284,0,18.9872878430331,12,1,0.977640885238421
"mortality_rates","2019","vipr",0,0,0,10,0,0.996851471594798
"mortality_rates","2020","vipr",14.1691032166539,0,32.9314266697389,14,2,1.00889801505818
"mortality_rates","2021","vipr",0,0,0,13,0,0.938661612172906
"mortality_rates","2022","vipr",23.8669913853295,0,48.4620588793355,12,3,1.0549851699749
"biomass_mortality","2020","acne",0.00192805109797297,0,0.00578415329391892,11,1,1.01897828386535
"biomass_mortality","2021","acne",0.00251780790441176,0,0.00755342371323529,11,1,0.903988550805799
"biomass_mortality","2022","acne",0.0140052913921801,0,0.0370623185656212,10,3,1.12662559890486
"biomass_mortality","2016","acru",0.0143996519140493,0.00510560426664635,0.0245984689364041,183,9,0.997609990911233
"biomass_mortality","2017","acru",0.0671432491397789,0.00882135206653226,0.16293615190485,182,6,1.02732585689465
"biomass_mortality","2018","acru",0.0868577548176311,0.00850805341911389,0.199879241414715,181,8,0.954496466130441
"biomass_mortality","2019","acru",0.0579003169660255,0,0.167132756364828,175,3,1.04981715067957
"biomass_mortality","2020","acru",0.115817851254646,0.0373435013306372,0.211356479617093,180,16,1.02044261921059
"biomass_mortality","2021","acru",0.340348081372665,0.087868531706668,0.768457700644999,175,18,0.900174049085753
"biomass_mortality","2022","acru",0.195463975387821,0.0423007428776579,0.457873607191541,167,20,1.06041715337293
"biomass_mortality","2018","aial",0.0161148954028926,0,0.0483446862086777,4,1,0.99315537303217
"biomass_mortality","2019","amar",0.0120340252037227,0,0.0347253224206349,17,2,1.03297499698031
"biomass_mortality","2020","amar",0.00106739985972569,0,0.00320219957917706,21,1,1.00466086503047
"biomass_mortality","2021","amar",0.00163525250716332,0,0.00490575752148997,21,1,0.935562726117141
"biomass_mortality","2022","amar",0.00500234433194609,0,0.0114063566199782,19,3,1.0406714939299
"biomass_mortality","2020","astr",0.00113535104442971,0,0.00340605313328912,10,1,1.00889801505818
"biomass_mortality","2021","astr",0.00165421195652174,0,0.00496263586956522,10,1,0.932785763175907
"biomass_mortality","2022","astr",0.00117267765410959,0,0.00351803296232877,10,1,1.06858316221766
"biomass_mortality","2016","caca",0.0208222974244138,0.00625140360195309,0.0388712312521313,245,9,1.00850130606657
"biomass_mortality","2017","caca",0.0264292925979831,0.00647990736692046,0.0504366601286803,238,10,1.03458549744333
"biomass_mortality","2018","caca",0.0110253463619772,0,0.0261144345723666,227,4,0.941941280940277
"biomass_mortality","2019","caca",0.0103052648130512,0.00189225174071618,0.0213552817015567,212,4,1.04113233375951
"biomass_mortality","2020","caca",0.0457453110299977,0.018987668414598,0.0750846041307854,274,22,1.01472344209795
"biomass_mortality","2021","caca",0.162571270041338,0.0838436392880347,0.255418464172908,271,49,0.914230004723045
"biomass_mortality","2022","caca",0.125768938983348,0.0655948044165404,0.194157163635213,262,61,1.11192271318923
"biomass_mortality","2016","caco",0.214746480400354,0.0260847688711911,0.492794321905678,228,6,0.994464257838299
"biomass_mortality","2017","caco",0.0426949486303049,0,0.111596761995009,219,3,1.02164339806038
"biomass_mortality","2018","caco",0.0576994322394608,0.00264214409722222,0.139741780949778,206,5,0.965796800967551
"biomass_mortality","2019","caco",0.196615987443606,0.0326799275488827,0.406044326979627,204,6,1.0039323052972
"biomass_mortality","2020","caco",0.145106452184602,0.0123729674796748,0.399284650082386,219,6,1.0210933275826
"biomass_mortality","2021","caco",0.114311341082963,0.0196686908664601,0.236188273199644,218,6,0.944709228943353
"biomass_mortality","2022","caco",0.288574145955837,0.102105416698543,0.536945652724075,212,16,1.07606576007645
"biomass_mortality","2020","cade",0.00278197902158774,0,0.00834593706476323,1,1,0.982888432580424
"biomass_mortality","2016","cagl",0.0088548588159841,0,0.024269523666451,752,2,0.997797340789608
"biomass_mortality","2017","cagl",0.0584145780492871,0.00498598160282258,0.141524843057032,744,6,1.02944661558956
"biomass_mortality","2018","cagl",0.10519741398474,0.00603918650793651,0.294458348715602,731,4,0.952157836536076
"biomass_mortality","2019","cagl",0.658895243341587,0.143452653412886,1.52796636051528,726,18,1.05500025455224
"biomass_mortality","2020","cagl",0.472003867428035,0.210133796000628,0.787574175081417,738,29,1.01235557187879
"biomass_mortality","2021","cagl",0.45964725307353,0.177444942762884,0.844196510597381,725,25,0.927021171139276
"biomass_mortality","2022","cagl",0.720231540265084,0.386604100878048,1.12936610715425,708,33,1.04562311241043
"biomass_mortality","2016","caovl",0.0223005836794667,0,0.0561920675718756,303,3,0.998610744031282
"biomass_mortality","2017","caovl",0.0243359289763922,0,0.0595850460574161,303,3,1.03008247436653
"biomass_mortality","2018","caovl",0.00484013120972822,0,0.012212968595492,300,2,0.930631987223363
"biomass_mortality","2019","caovl",0.141375976692709,0.0192713732968009,0.307566890704893,296,7,1.06521819560834
"biomass_mortality","2020","caovl",0.0681290995258422,0.00369626376295337,0.163069833669029,298,5,1.02348763603122
"biomass_mortality","2021","caovl",0.255765848161623,0.0713141277060114,0.535706224566533,294,14,0.9196198671118
"biomass_mortality","2022","caovl",0.326839301950582,0.0998148706029017,0.645545932731135,291,17,1.07055610830034
"biomass_mortality","2016","cato",0.0478950523599108,0.00538399174528302,0.112937296594456,616,5,1.0024800661351
"biomass_mortality","2017","cato",0.0385858166506954,0.00611313882951974,0.0853517661678118,607,5,1.03167359586481
"biomass_mortality","2019","cato",0.23369841995955,0.0604864268903929,0.511771576338405,592,13,1.06908910964352
"biomass_mortality","2020","cato",0.378549565060554,0.161411609855615,0.653955322794847,612,16,1.01859680673547
"biomass_mortality","2021","cato",0.538227110210147,0.233113824728713,0.910903294665211,605,25,0.912061816597938
"biomass_mortality","2022","cato",0.36902033085175,0.163715230560549,0.615981292528526,598,22,1.07787537284904
"biomass_mortality","2016","ceca",0.0297718796366787,0.0124915675376834,0.0500075776994189,112,11,0.987361885205828
"biomass_mortality","2017","ceca",0.0601508977416566,0.0282133671448549,0.0994210076536865,106,21,1.01796391719293
"biomass_mortality","2018","ceca",0.0171394286351451,0.0017138231981982,0.0416066507541322,99,5,0.956754402339618
"biomass_mortality","2019","ceca",0.00169852120535714,0,0.00509556361607143,92,1,1.02999732166771
"biomass_mortality","2020","ceca",0.0565384818512394,0.0281466262746689,0.0896302175929351,114,19,1.03757339961814
"biomass_mortality","2021","ceca",0.0750152935895536,0.0283804912286311,0.136955850929538,100,23,0.913538672142368
"biomass_mortality","2022","ceca",0.0564670070142298,0.0229305654812755,0.0986922501803491,91,20,1.05380177659438
"biomass_mortality","2017","ceoc",0.0096364490078805,0.00153414818548387,0.0199775118175131,33,5,1.02080351772344
"biomass_mortality","2018","ceoc",0.0129781705618431,0.00174526949541284,0.0270876561960912,33,6,0.937838342355796
"biomass_mortality","2019","ceoc",0.011304795313166,0,0.0275732401061647,33,3,1.02113537842491
"biomass_mortality","2020","ceoc",0.00540323619173166,0,0.0153414818548387,40,2,1.04743326488706
"biomass_mortality","2021","ceoc",0.00346259936951754,0,0.00909453810307017,38,2,0.912208653049461
"biomass_mortality","2022","ceoc",0.039043552781283,0.00426118637646321,0.111709312975444,34,7,1.08169263598663
"biomass_mortality","2017","coal",0.00234535530821918,0,0.00703606592465753,1,1,0.999315537303217
"biomass_mortality","2020","coal",0.00235827737603306,0,0.00707483212809917,1,1,0.993839835728953
"biomass_mortality","2017","cofl",0.00391966432005495,0,0.0117589929601648,16,1,0.988535249828884
"biomass_mortality","2020","cofl",0.00342968666210854,0,0.00874661910794723,17,2,1.05471675323107
"biomass_mortality","2021","cofl",0.00372095620372275,0,0.00964161963955162,17,2,0.94327012119016
"biomass_mortality","2022","cofl",0.00581493573972387,0,0.0142053214985345,13,4,1.09492971094614
"biomass_mortality","2016","fagr",0.0192032646191207,0.00156357020547945,0.0436923172488902,307,4,0.999422554272095
"biomass_mortality","2019","fagr",0.0248292918019481,0,0.0744878754058442,305,1,1.02472817854378
"biomass_mortality","2020","fagr",0.102583666803645,0.0286618608685684,0.211818610219028,345,15,1.01428245493954
"biomass_mortality","2021","fagr",0.122252984899667,0.0106662472497735,0.284384020110597,344,13,0.948888146061156
"biomass_mortality","2022","fagr",0.381227740953142,0.105876547694314,0.747472621079923,342,38,1.09174602030973
"biomass_mortality","2016","fram",2.47860096044167,1.40922441421739,3.67638072999908,401,42,0.99084253773506
"biomass_mortality","2017","fram",3.57542929789897,1.77584888342655,5.84521283572293,396,62,1.01269367183125
"biomass_mortality","2018","fram",2.64832119957573,1.39265509371446,4.23545907886087,358,47,0.951770234667462
"biomass_mortality","2019","fram",0.317904004108194,0.115301025494667,0.567423388870361,318,23,1.02411116707347
"biomass_mortality","2020","fram",1.60404921528569,0.685798003990132,2.84192337324132,298,39,1.04858766405285
"biomass_mortality","2021","fram",2.17258808767418,1.26949249858815,3.12496333403064,218,114,0.939949387437284
"biomass_mortality","2022","fram",0.00198620577146172,0,0.00595861731438515,128,1,1.05210472279261
"biomass_mortality","2016","frni",0.134869800195685,0.0261024122735781,0.289978649534414,38,8,0.997586368385028
"biomass_mortality","2017","frni",0.0640758962176953,0.0238418078629692,0.117003608483827,32,13,1.03516427104723
"biomass_mortality","2018","frni",0.0110485875923645,0,0.0295191271551724,21,2,0.942472540008474
"biomass_mortality","2020","frni",0.00483016967773438,0,0.0144905090332031,9,1,1.03399498060689
"biomass_mortality","2021","frni",0.105601492876407,0,0.271435320140273,7,2,0.937909455363254
"biomass_mortality","2017","frpe",0.00294176868556701,0,0.00882530605670103,12,1,1.03308236367785
"biomass_mortality","2021","frpe",0.0777784041939822,0.0120505154878572,0.179986226202163,12,8,0.863563769107917
"biomass_mortality","2022","frpe",0.00835338297716628,0,0.0250601489314988,10,1,1.03326488706365
"biomass_mortality","2016","havi",0.00155929815573771,0,0.00467789446721312,6,1,0.999771845767739
"biomass_mortality","2017","havi",0.00193327616869919,0,0.00579982850609756,6,1,1.01528633356149
"biomass_mortality","2020","havi",0.00243890224358974,0,0.00731670673076923,12,2,1.02235911476158
"biomass_mortality","2021","havi",0.00352265776577836,0,0.00873879661464278,13,2,0.901384720686569
"biomass_mortality","2022","havi",0.00348802785543827,0,0.00758263323219325,10,3,1.11594798083504
"biomass_mortality","2017","juci",0.0187395055970149,0,0.0562185167910448,2,1,0.9637234770705
"biomass_mortality","2020","juci",0.0288487293956044,0,0.0777661401098901,2,2,1.02532511978097
"biomass_mortality","2016","juni",0.105857074120552,0.00421890751008064,0.247849097184005,118,4,0.984976623858746
"biomass_mortality","2017","juni",0.0808087984607186,0.00467980618670043,0.202297222973521,118,5,0.993607814475806
"biomass_mortality","2018","juni",0.155768967523277,0,0.431065728188148,117,2,0.961453634964929
"biomass_mortality","2019","juni",0.386858166973629,0,1.07353092084794,110,2,1.0137763673698
"biomass_mortality","2020","juni",0.704885754984302,0.193193776572566,1.33407979528054,111,12,1.04938614178861
"biomass_mortality","2021","juni",0.734146030314237,0.303655647995002,1.25409729898004,109,11,0.943001211938536
"biomass_mortality","2022","juni",0.93691420724275,0.174269837186566,1.76747796420116,107,10,1.07444011591088
"biomass_mortality","2016","litu",0.23375493095767,0.0743751339312499,0.417356880734942,2189,12,0.993049373555601
"biomass_mortality","2017","litu",1.14246408021323,0.401498954106801,2.16053397045767,2165,19,1.01267599622518
"biomass_mortality","2018","litu",0.402649615339783,0.0517961584267941,0.884999988154012,2146,11,0.940723489190529
"biomass_mortality","2019","litu",1.87249938049995,0.896580638458184,3.09013804148737,2123,29,1.05545630900186
"biomass_mortality","2020","litu",5.38866318315922,3.52139835024163,7.63814910888098,2133,69,1.03187324251447
"biomass_mortality","2021","litu",2.94676446363266,1.43768841541047,4.82842397367915,2108,52,0.936125473571558
"biomass_mortality","2022","litu",5.61097452300108,3.41304565259841,7.95721763366042,2092,91,1.06780499487635
"biomass_mortality","2016","nysy",0.040589098536348,0,0.121767295609044,488,2,0.992936569383198
"biomass_mortality","2017","nysy",0.0853225333661703,0.0084120214680074,0.231326852903969,481,7,1.03395134195956
"biomass_mortality","2018","nysy",0.00306922930285812,0,0.00810458195286073,477,2,0.961760489713688
"biomass_mortality","2019","nysy",0.0850569160206975,0.00769746553557536,0.196722006247937,472,6,1.04543556189747
"biomass_mortality","2020","nysy",0.168678904493671,0.0459519434665134,0.329096533408344,495,14,1.01731898035799
"biomass_mortality","2021","nysy",0.206774223518055,0.047706779503484,0.445298903459533,486,19,0.906572250248575
"biomass_mortality","2022","nysy",0.360055340584639,0.139012573502158,0.644278893235059,480,27,1.04281314168378
"biomass_mortality","2016","pato",0.0518476976956233,0,0.15554309308687,2,1,1.01026694045175
"biomass_mortality","2022","pato",0.0682075905744804,0,0.204622771723441,2,1,1.07460643394935
"biomass_mortality","2018","pipu",0.0326332903922872,0,0.0978998711768617,1,1,1.02943189596167
"biomass_mortality","2022","pipu",0.0304709583071608,0,0.0914128749214824,1,1,1.08966461327858
"biomass_mortality","2016","pist",0.172577274591,0.00790028885857194,0.395275282918267,84,21,0.985365535673544
"biomass_mortality","2017","pist",0.222470522463247,0.0222892767289671,0.532203370981553,84,14,1.03546168638571
"biomass_mortality","2018","pist",0.00230742503369272,0,0.00922970013477089,83,1,1.01099263584111
"biomass_mortality","2019","pist",0.0326144708245522,0,0.083209999012118,82,2,1.02475751656901
"biomass_mortality","2020","pist",0.00311859631147541,0,0.00935578893442623,80,1,0.995927446954141
"biomass_mortality","2021","pist",0.237774247090795,0,0.679425755737996,79,7,0.884291147904591
"biomass_mortality","2022","pist",1.19736907420373,0.412032163259449,2.49753883342204,75,57,0.984604152407027
"biomass_mortality","2016","pivi",0.00904006327479339,0,0.0271201898243802,3,1,0.989276751083733
"biomass_mortality","2018","pivi",0.044752760184821,0,0.125553922547169,3,2,1.03125712981976
"biomass_mortality","2022","pivi",0.052271881493766,0,0.142858231098146,3,2,1.02851927903263
"biomass_mortality","2016","ploc",0.0347796918282548,0,0.104339075484765,27,1,0.987654320987654
"biomass_mortality","2017","ploc",0.261999533559961,0.0320379748315868,0.59411166475795,26,6,1.00573895645764
"biomass_mortality","2020","ploc",0.163538490140374,0,0.476094585561497,27,4,1.02638983953152
"biomass_mortality","2017","prav",0.0343313706345734,0.00110032736182519,0.0872769931356124,41,4,1.02395619438741
"biomass_mortality","2019","prav",0.0037522414722134,0,0.00963173795229582,38,2,1.01127562232069
"biomass_mortality","2020","prav",0.00157218491735537,0,0.00471655475206612,40,1,1.0192334017796
"biomass_mortality","2021","prav",0.0183356184659949,0,0.0460896190698596,40,3,0.939425051334702
"biomass_mortality","2022","prav",0.0548656900354122,0.0018244984814578,0.124413321340528,39,5,1.0521069165833
"biomass_mortality","2019","prse",0.298826497395833,0,0.8964794921875,11,1,1.02296061228299
"biomass_mortality","2021","prse",0.118237612169395,0,0.354712836508186,11,1,1.00454234335138
"biomass_mortality","2022","prse",0.0211371527777778,0,0.0634114583333333,10,1,1.07132101300479
"biomass_mortality","2016","qual",0.016863194954903,0,0.0474452150299984,389,2,0.996859213589312
"biomass_mortality","2017","qual",1.78171159982897,0.925952987341872,2.85820436815162,384,39,1.03396646132786
"biomass_mortality","2018","qual",0.29752702608623,0.00848342483108108,0.675613580395443,380,6,0.971872185597464
"biomass_mortality","2019","qual",1.31788363551673,0.37202084426385,2.55263605577559,367,18,1.04441920449395
"biomass_mortality","2020","qual",1.80291701522525,0.811062357080892,3.0746871888073,365,24,1.00744657909295
"biomass_mortality","2021","qual",3.97942044536509,2.62100491473755,5.52527731055139,359,46,0.90676245331259
"biomass_mortality","2022","qual",3.01179073263282,1.58705721707118,4.85240158883633,352,33,1.03454203223197
"biomass_mortality","2021","quco",0.163510974702381,0,0.490532924107143,1,1,0.862422997946612
"biomass_mortality","2021","qufa",0.232079761059253,0,0.69623928317776,1,1,0.843258042436687
"biomass_mortality","2017","qumi",0.0530042342557252,0,0.159012702767176,3,1,1.04494638375542
"biomass_mortality","2021","qumi",0.00871652682877813,0,0.0261495804863344,2,1,0.850102669404518
"biomass_mortality","2016","qupr",0.282900052682111,0.00347989710365854,0.653416898191376,225,4,0.99896265875732
"biomass_mortality","2017","qupr",0.386381224516623,0.034885012448489,0.811596003480266,218,5,1.02547582716375
"biomass_mortality","2018","qupr",0.170395570832998,0,0.412345518451381,209,4,0.934930194629752
"biomass_mortality","2019","qupr",0.469073013890241,0.019756483493891,1.27283221269224,201,6,1.03843547491836
"biomass_mortality","2020","qupr",1.80475738228344,0.933079223512727,2.76989112573104,200,33,1.01824777549624
"biomass_mortality","2021","qupr",1.53110623972099,0.520057485584449,2.77387807185679,190,18,0.978133218055405
"biomass_mortality","2022","qupr",0.836860598388362,0.305378240602178,1.52580416360173,176,20,1.05032356418393
"biomass_mortality","2016","quru",0.305409430951592,0,0.807613042937666,357,2,0.996708060363091
"biomass_mortality","2017","quru",1.02149966510053,0.380663619609034,1.84595228542078,351,13,1.02674864618739
"biomass_mortality","2018","quru",0.398066305041661,0.0984841675884956,0.834112443350566,343,6,0.947687493888726
"biomass_mortality","2019","quru",0.829144858657476,0.15411937936221,1.74225683139848,334,5,1.04767876977052
"biomass_mortality","2020","quru",3.42173165483909,1.96263969684118,5.05247139821369,336,32,1.01372999576285
"biomass_mortality","2021","quru",3.81061600251294,1.95423724517144,5.86338138843756,321,22,0.940345131252652
"biomass_mortality","2022","quru",2.51771499033091,1.14480681636163,4.08206146224226,311,27,1.06148499794221
"biomass_mortality","2016","quve",0.202946555141667,0.00573763195375335,0.457667882727555,277,4,0.995579408792257
"biomass_mortality","2017","quve",1.92455253952154,0.976493369463174,3.09069940474937,269,18,1.02298929541054
"biomass_mortality","2018","quve",0.57751871716989,0.14383125763303,1.13068268078945,260,6,0.954035697362186
"biomass_mortality","2019","quve",1.70709688416686,0.381256810987502,3.76878081719063,250,10,1.05163039014374
"biomass_mortality","2020","quve",2.85991994601538,1.55554520318133,4.23159450213809,249,22,1.01884334050782
"biomass_mortality","2021","quve",3.90047714824911,2.02246125683953,5.98705047174305,239,31,0.933103078936591
"biomass_mortality","2022","quve",2.3567547342448,1.28803339559493,3.63355090843032,221,25,1.057305942437
"biomass_mortality","2016","rops",0.00442093970070423,0,0.0132628191021127,3,1,0.983801049509468
"biomass_mortality","2020","rops",0.0376728186446629,0,0.150691274578652,2,1,0.993839835728953
"biomass_mortality","2022","rops",0.0783469927244188,0,0.200051153115985,4,2,1.04312114989733
"biomass_mortality","2016","saal",0.0223392286036023,0.00529432673584726,0.0452649666569231,50,5,0.986228610540726
"biomass_mortality","2017","saal",0.00496061261619374,0,0.0133182676431018,47,2,0.982072902558725
"biomass_mortality","2018","saal",0.00482030919148786,0,0.0122991733130999,47,2,0.961742904160659
"biomass_mortality","2019","saal",0.0118587662337662,0,0.0355762987012987,45,1,1.0341775039927
"biomass_mortality","2020","saal",0.0896793571402349,0.00965159696691177,0.203992687772912,47,6,1.02879112237319
"biomass_mortality","2021","saal",0.119949204469223,0.039527535431163,0.232340033072236,44,8,0.984817372907722
"biomass_mortality","2022","saal",0.0830636693906715,0.00698642484367806,0.214427017599128,41,7,1.08151783776565
"biomass_mortality","2016","tiam",0.0342688791838775,0,0.0861804625008196,129,2,1.01616711501626
"biomass_mortality","2017","tiam",0.00485545852421466,0,0.014566375572644,128,1,1.03338894592745
"biomass_mortality","2018","tiam",0.0724393912344515,0,0.27584011142937,128,3,0.910677618069815
"biomass_mortality","2019","tiam",0.0202925586906422,0,0.0564763666246258,123,2,1.07784511109998
"biomass_mortality","2020","tiam",0.173473136447384,0.0425141211386201,0.342210178470544,125,8,1.03170978781656
"biomass_mortality","2021","tiam",0.0266229532125968,0,0.0797566479037267,124,3,0.871652204632267
"biomass_mortality","2022","tiam",0.277828409660547,0.0343656297540516,0.700170758565494,120,11,1.15033082363678
