"Submission Id","Quad","Tag","StemTag","Species","QX","QY","DBH","Status 2020","HOM","Status 2021","DWR","Crown position","Dead crown position","Dead DBH","Percentage of crown intact","Percentage of crown living","Lean angle if greater than 15 degrees","Lianas","FAD","Wounded main stem","Canker; swelling, deformity","Rotting trunk","Notes 2021","Crown thinning","Epicormic growth","EABF","D-shaped exit hole count","Crown position < 10 cm DBH"
"032704b6-8889-4284-ac1a-56aad8f54939","1606","160907","1","fram","1.3","19.2","145","A","1.3","A","False","1",NA,NA,100,20,NA,"0","I",NA,NA,NA,NA,"5","4","SS,W",NA,NA
"704c2fd4-0cba-45ac-a133-430f3ee9f008","1224","122327","1","fram","1.9","16.9","164","A","1.3","A","False","1",NA,NA,100,90,NA,"0","I",NA,NA,NA,NA,"2","0",NA,NA,NA
