"Submission Id","Quad","Tag","StemTag","Species","QX","QY","DBH","Status 2020","HOM","Status 2021","DWR","Crown position","Dead crown position","Dead DBH","Percentage of crown intact","Percentage of crown living","Lean angle if greater than 15 degrees","Lianas","FAD","Wounded main stem","Canker; swelling, deformity","Rotting trunk","Notes 2021","Crown thinning","Epicormic growth","EABF","D-shaped exit hole count","Crown position < 10 cm DBH"
"d2632ea9-09a4-4f9c-8b63-28a2c9c9dd89","102","10013","1","fram","5.5","23.5","268","DS","1.3","DS","False","3","D",268,0,0,NA,"4",NA,NA,NA,NA,NA,"5","0","DE,W,AS",4,NA
"d2632ea9-09a4-4f9c-8b63-28a2c9c9dd89","102","10021","1","fram","5.1","30.1","206","A","1.3","DS","False","3","CD",NA,50,0,NA,"0",NA,NA,NA,NA,NA,"5","0","DE,AS,W",5,NA
"d2632ea9-09a4-4f9c-8b63-28a2c9c9dd89","102","10157","1","fram","4.3","38.9","489","A","1.3","AU","False","3",NA,NA,100,90,NA,"1","I",NA,NA,NA,NA,"4","1","DE,W",7,NA
"d2632ea9-09a4-4f9c-8b63-28a2c9c9dd89","102","10134","1","fram","16.8","27.3","511","PD","1.3","PD","False","3",NA,NA,0,0,NA,"0",NA,"3",NA,NA,NA,"5","0","AS,VB,W,DE",3,NA
"415ee26a-6e67-4f2a-bcee-d1a846beef37","104","10193","1","fram","17.7","72.3","350","A","1.3","AU","False","3",NA,NA,50,40,NA,"0","I",NA,NA,NA,NA,"3","2","DE,W",1,NA
"415ee26a-6e67-4f2a-bcee-d1a846beef37","104","10213","1","fram","6.4","77.7","475","DS","1.3","DS","False","4","D",475,90,0,20,"4","I",NA,NA,NA,NA,"5","0","VB,DE,W",3,NA
"415ee26a-6e67-4f2a-bcee-d1a846beef37","104","10178","2","frni","18.8","73.3","NA","PD","1.3","PD","False","1",NA,NA,NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA
"415ee26a-6e67-4f2a-bcee-d1a846beef37","104","10178","1","frni","18.8","73.3","141","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","UP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"e0185a71-6a4d-4e28-991d-3cfe59ef9424","105","10251","1","fram","10.9","98.9","109","DS","1.3","PD","False","1",NA,NA,0,0,30,"0","I",NA,NA,NA,NA,"5","0","AS,W",NA,NA
"e5993146-b9ca-4495-8f63-ae4073ed1176","106","10285","1","fram","10.5","103.4","254","DS","1.3","AU","False","2",NA,NA,20,10,NA,"1","I",NA,NA,NA,NA,"5","4","DE,W,AS",5,NA
"e5993146-b9ca-4495-8f63-ae4073ed1176","106","10279","1","fram","17.5","108.3","155","A","1.3","AU","False","2",NA,NA,100,10,NA,"3","I",NA,NA,NA,NA,"5","1","W,AS",NA,NA
"e5993146-b9ca-4495-8f63-ae4073ed1176","106","10379","1","fram","2.6","103.1","NA","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","I","3",NA,NA,NA,"0","0","none",NA,NA
"84eadcd0-3129-4d0f-a5ec-32d368a7c873","107","10440","1","fram","14.3","132.5","372","PD","1.3","PD","False","2",NA,NA,0,0,NA,"0","I",NA,NA,NA,NA,"5","0","AS,W",NA,NA
"84eadcd0-3129-4d0f-a5ec-32d368a7c873","107","10526","1","fram","6.1","134","173","A","1.3","AU","False","2",NA,NA,40,NA,NA,"0","I",NA,NA,NA,NA,"4","2","DE,W",3,NA
"7e0f2a18-9848-4ecd-936c-3c36704e3b5a","108","10534","1","fram","10.2","147.39999","647","DS","1.3","DS","False","4","D",647,60,0,NA,"0","I",NA,NA,NA,NA,"5","0","W,AS",NA,NA
"7e0f2a18-9848-4ecd-936c-3c36704e3b5a","108","10539","1","fram","4.3","152","470","PD","1.3","PD","False","1",NA,NA,0,0,NA,"0","I","3",NA,NA,NA,"5","0","W,DE",3,NA
"7e0f2a18-9848-4ecd-936c-3c36704e3b5a","108","10468","1","fram","15.8","160","399","DS","1.3","DS","False","3","CD",399,0,0,NA,"0","I",NA,NA,NA,NA,"5","0","AS,W",NA,NA
"02474085-54ea-4dd7-b82a-3f3e84924639","112","10642","1","fram","2.5","229.7","797","A","1.3","A","False","4",NA,NA,100,100,NA,"0",NA,NA,NA,NA,NA,"1","4","W",NA,NA
"ee488b9e-3db5-4a7e-9475-23ebb6f223c5","816","80698","1","frni","140.89999","313.20001","158","DS","1.3","DS","False","3","I",158,80,0,NA,"0","I",NA,"1",NA,NA,"5","0","DE",2,NA
"ee488b9e-3db5-4a7e-9475-23ebb6f223c5","816","80775","1","fram","150.89999","319.89999","341","DS","1.3","DS","False","3","I",349,75,0,NA,"0","I,F","2",NA,"2",NA,"5","0","DE,W",4,NA
"3a64a3be-a80b-4bec-93e5-a3fb3fa12bc4","916","90715","1","frni","167.10001","308.10001","NA","PD","1.3","PD","False","2",NA,NA,0,0,NA,"0","I",NA,NA,NA,NA,"5","0","DE,VB",4,NA
